id,current_slug,new_code,new_slug,name_pl,name_en,category_name,primary_category_name,ean_standard,slug_collision_group,notes
36012d08-efcf-44ea-9db3-dc635253a044,KIMCHI-4361,ADG-000978,nachos-serowe-tortilla-tres-amigos-500g-fanex,Nachos serowe tortilla Tres Amigos 500g - Fanex,Cheese Nachos Tortilla 500g - Fanex,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
9f5f179a-4272-4b51-8ccb-cba6d340a7f5,KIMCHI-4362,ADG-000979,nachos-paprykowe-z-chili-tortilla-tres-amigos-500g-fanex,Nachos paprykowe z chili tortilla Tres Amigos 500g - Fanex,Chili Pepper Nachos Tortilla 500g - Fanex,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
5d40e4b8-5cdd-454f-9f61-5bfeb2a3a88c,KIMCHI-4363,ADG-000980,sos-unagi-sushi-gesty-1-1kg-yamasa,"Sos Unagi / Sushi gęsty 1,1kg - Yamasa",Unagi / Sushi Thick Sauce 1.1kg - Yamasa,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
00d8a15d-b66d-4a36-a625-b88272a2f129,KIMCHI-4364,ADG-000981,sos-teriyaki-gesty-1-1kg-yamasa,"Sos Teriyaki gęsty 1,1kg - Yamasa",Thick Teriyaki Sauce 1.1kg - Yamasa,Sosy / Marynaty / Oleje,Sosy / Marynaty / Oleje,,,missing_ean_standard
4e3b853f-f38e-4b13-b47d-17dfaa6211a3,KIMCHI-4365,ADG-000982,pasta-dashi-iri-ryotei-no-aji-miso-750g-marukome,Pasta Dashi Iri Ryotei No Aji Miso 750g - Marukome,Dashi Iri Ryotei No Aji Miso 750g - Marukome,Pasta miso,Pasta miso,,,missing_ean_standard
a4bb9759-71a9-4f17-838c-54ee41fd66fe,KIMCHI-4366,ADG-000983,pasta-marukome-kun-koshi-miso-650g-marukome,Pasta Marukome-Kun Koshi Miso 650g - Marukome,Marukome-Kun Koshi Miso 650g - Marukome,Pasta miso,Pasta miso,,,missing_ean_standard
d811383b-da1d-421b-8572-3cd22da82220,KIMCHI-4367,ADG-000984,gudetama-custard-biscuits-herbatniki-budyniowe-38g-hokka,"Gudetama Custard Biscuits, herbatniki budyniowe 38g - Hokka",Gudetama Custard Biscuits 38g - Hokka,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
57b86305-0fcc-45ac-8635-353363208dcb,KIMCHI-4369,ADG-000985,kitkat-mini-yokubari-double-matcha-wafelki-czekolada-matcha-10-sztuk-116g-nestle,"KitKat Mini Yokubari Double Matcha - wafelki czekolada-matcha, 10 sztuk 116g Nestlé","KitKat Mini Yokubari Double Matcha - chocolate-matcha wafer sticks, 10 pieces 116g Nestlé",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
267b61fb-04c7-4240-a6c1-75cacf6e8ea7,KIMCHI-4371,ADG-000986,hakuto-mochi-oryginalne-ryzowe-ciasteczka-japonskie-o-smaku-bialej-brzoskwini-momo-130g-seiki,"Hakuto Mochi, oryginalne ryżowe ciasteczka japońskie o smaku białej brzoskwini momo 130g - Seiki","Hakuto Mochi, Original Japanese Rice Cakes with White Peach Flavor 130g - Seiki",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
073e9e00-96b5-474a-a5be-55dcc5ab5717,KIMCHI-4372,ADG-000987,mochi-strawberry-ryzowe-ciasteczka-truskawkowe-130g-seiki,"Mochi Strawberry, ryżowe ciasteczka truskawkowe 130g - Seiki",Mochi Strawberry Rice Cakes 130g - Seiki,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
df636901-2a2f-431a-8df0-490558befb79,KIMCHI-4373,ADG-000988,mochi-melon-oryginalne-ryzowe-ciasteczka-japonskie-o-smaku-melona-z-hokkaido-130g-seiki,"Mochi Melon, oryginalne ryżowe ciasteczka japońskie o smaku melona z Hokkaido 130g - Seiki","Mochi Melon, original Japanese rice cakes with Hokkaido melon flavor 130g - Seiki",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
452c753e-7778-4a51-8bc5-55baefd028ad,KIMCHI-4374,ADG-000989,sakura-mochi-oryginalne-ryzowe-ciasteczka-japonskie-o-smaku-wisni-130g-seiki,"Sakura Mochi, oryginalne ryżowe ciasteczka japońskie o smaku wiśni 130g - Seiki","Sakura Mochi, Original Japanese Rice Cakes with Cherry Flavor 130g - Seiki",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
8026dffd-bde1-4fa7-a6be-d68a401d804c,KIMCHI-4375,ADG-000990,frutia-kiwi-gummy-zelki-o-smaku-kiwi-107g-kasugai,"Frutia Kiwi Gummy, żelki o smaku kiwi 107g - Kasugai",Frutia Kiwi Gummy 107g - Kasugai,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
597b103d-214c-4dc5-90bf-6fc8f398ebc4,KIMCHI-4376,ADG-000991,frutia-strawberry-gummy-zelki-o-smaku-truskawkowym-102g-kasugai,"Frutia Strawberry Gummy, żelki o smaku truskawkowym 102g - Kasugai","Frutia Strawberry Gummy, strawberry flavored gummies 102g - Kasugai",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
b684a25a-b1a4-4f39-ba10-49ebb1d44bb3,KIMCHI-4377,ADG-000992,pieprz-syczuanski-czerwony-caly-50g-condiment,"Pieprz syczuański czerwony, cały 50g - Condiment",Whole Red Sichuan Pepper 50g - Condiment,Przyprawy,Przyprawy,,,missing_ean_standard
25f06805-55cd-43c4-a0a0-988102334bc5,KIMCHI-4379,ADG-000993,oreo-birthday-cake-kakaowe-ciasteczka-z-nadzieniem-waniliowym-i-posypka-97g,"Oreo Birthday Cake, kakaowe ciasteczka z nadzieniem waniliowym i posypką 97g","Oreo Birthday Cake, cocoa cookies with vanilla filling and sprinkles 97g",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
7a1aa2da-ec14-482d-a8db-810a4a113569,KIMCHI-4380,ADG-000994,ciasteczka-blueberry-ice-cream-119-6g-oreo,"Ciasteczka Blueberry Ice Cream 119,6g - Oreo",Blueberry Ice Cream Cookies 119.6g - Oreo,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
29d2741c-88a0-41a9-a34e-2c79e25ac151,KIMCHI-4383,ADG-000995,ciasteczka-matcha-ice-cream-97g-oreo,Ciasteczka Matcha Ice Cream 97g - Oreo,Matcha Ice Cream Cookies 97g - Oreo,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
513cd720-ef14-4bad-bf0a-6446b3fe3326,KIMCHI-4384,ADG-000996,ciasteczka-red-velvet-119-6g-oreo,"Ciasteczka Red Velvet 119,6g - Oreo",Red Velvet Cookies 119.6g - Oreo,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
4db61b75-76ac-4da5-b84d-784b2c32a5c6,KIMCHI-4385,ADG-000997,ciasteczka-strawberry-creme-119-6g-oreo,"Ciasteczka Strawberry Creme 119,6g - Oreo",Strawberry Creme Cookies 119.6g - Oreo,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
a34fd756-f108-4564-80bd-3bcac658d6ff,KIMCHI-4405,ADG-000998,pedy-bambusa-nitki-227g-royal-orient,Pędy bambusa nitki 227g - Royal Orient,Bamboo Shoots Strips 227g - Royal Orient,Owoce / Marynowane warzywa,Owoce / Marynowane warzywa,,,missing_ean_standard
5f6b27f1-7ec7-4fc1-a720-ea315b0b3f59,KIMCHI-4407,ADG-000999,mock-duck-weganska-kaczka-280g-wu-chung,"Mock Duck, wegańska kaczka 280g - Wu Chung","Mock Duck, vegan duck 280g - Wu Chung",Dania gotowe,Dania gotowe,,,missing_ean_standard
15ce0dd4-d204-4b1b-a763-e53019c4254a,KIMCHI-4408,ADG-001000,sos-ostrygowy-grzybowy-weganski-premium-230g-megachef,Sos ostrygowy grzybowy wegański Premium 230g - Megachef,Vegan Mushroom Oyster Sauce Premium 230g - Megachef,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
45ee7ff1-d620-4784-b38c-8952cb322ce5,KIMCHI-4415,ADG-001001,kluski-ryzowe-do-tteokbokki-slupki-500g-gung-jeon-bang,"Kluski ryżowe do Tteokbokki, słupki 500g - Gung Jeon Bang","Rice Noodles for Tteokbokki, Sticks 500g - Gung Jeon Bang",Kluski tteok do dań,Kluski tteok do dań,,,missing_ean_standard
cbb0164b-0207-4da2-9c0b-e3579b16a44d,KIMCHI-4418,ADG-001002,stojak-na-miotelke-chasen-do-matchy-porcelanowy-6cm-mietowo-zielony,"Stojak na miotełkę chasen do matchy, porcelanowy ⌀6cm - miętowo-zielony",,Komplety do sushi i herbaty,Komplety do sushi i herbaty,,,missing_ean_standard
025c58c6-a693-4540-b7b0-4503412e41ad,KIMCHI-4419,ADG-001003,frutia-lychee-gummy-zelki-o-smaku-liczi-102g-kasugai,"Frutia Lychee Gummy, żelki o smaku liczi 102g - Kasugai","Frutia Lychee Gummy, lychee flavored gummies 102g - Kasugai",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
7edee6d3-7634-4cd5-9ddd-47cd19a8b72e,KIMCHI-4420,ADG-001004,fish-snack-original-przekaska-rybna-52g-taro,Fish Snack Original przekąska rybna 52g - Taro,Fish Snack Original 52g - Taro,Dania gotowe,Dania gotowe,,,missing_ean_standard
d2b223f8-8e6a-4d02-9a30-34f662fbd98b,KIMCHI-4421,ADG-001005,fish-snack-hot-przekaska-rybna-pikantna-52g-taro,Fish Snack Hot przekąska rybna pikantna 52g - Taro,Fish Snack Hot 52g - Taro,Dania gotowe,Dania gotowe,,,missing_ean_standard
0a93f13f-465a-4de3-9477-bcbb62df2602,KIMCHI-4422,ADG-001006,fish-snack-bbq-przekaska-rybna-barbecue-52g-taro,Fish Snack BBQ przekąska rybna barbecue 52g - Taro,Fish Snack BBQ 52g - Taro,Dania gotowe,Dania gotowe,,,missing_ean_standard
17bee644-0384-4880-ae3f-36ccf25ad6eb,KIMCHI-4426,ADG-001007,frutia-watermelon-gummy-zelki-o-smaku-arbuzowym-107g-kasugai,"Frutia Watermelon Gummy, żelki o smaku arbuzowym 107g - Kasugai","Frutia Watermelon Gummy, watermelon flavored gummies 107g - Kasugai",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
1be21c1b-ce11-432f-aaca-7b617e314f8b,KIMCHI-4428,ADG-001008,kluski-ryzowe-do-tteokbokki-krojone-male-slupki-a-500g-hosan,"Kluski ryżowe do tteokbokki krojone, małe słupki A+ 500g - HoSan","Rice Noodles for Tteokbokki, small sticks A+ 500g - HoSan",Kluski tteok do dań,Kluski tteok do dań,,,missing_ean_standard
dd3d54b6-e27f-49e5-a588-4bc73605447a,KIMCHI-4430,ADG-001009,pasta-mutenka-enjuku-koji-miso-jasna-750g-hikari-miso,"Pasta Mutenka Enjuku Koji Miso, jasna 750g - Hikari Miso","Pasta Mutenka Enjuku Koji Miso, light 750g - Hikari Miso",Pasta miso,Pasta miso,,,missing_ean_standard
6d4166d4-7acf-44ce-9a15-fea7025137ef,KIMCHI-4432,ADG-001010,fruit-juice-gummy-muscat-100-zelki-o-smaku-bialych-winogron-54g-meiji,"Fruit Juice Gummy Muscat 100%, żelki o smaku białych winogron 54g - Meiji","Fruit Juice Gummy Muscat 100%, 54g - Meiji",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
7c03cb2f-2974-45d9-b138-f569168b245b,KIMCHI-4433,ADG-001011,wino-ryzowe-do-gotowania-mirin-400ml-mizkan,Wino ryżowe do gotowania Mirin 400ml - Mizkan,Cooking Rice Wine Mirin 400ml - Mizkan,Octy i winne przyprawy,Octy i winne przyprawy,,,missing_ean_standard
a6845968-2d39-4cc7-80de-085d8aa3d9a1,KIMCHI-4434,ADG-001012,zestaw-diy-popin-cookin-kuru-kuru-takoyaki-15g-kracie,Zestaw DIY Popin Cookin Kuru Kuru Takoyaki 15g - Kracie,DIY Popin Cookin Kuru Kuru Takoyaki 15g - Kracie,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
31cd4f61-c43a-4d8e-8498-6e48a6077a65,KIMCHI-4436,ADG-001013,ryz-do-sushi-premium-akita-komachi-5kg-sen-soy,Ryż do sushi Premium Akita Komachi 5kg - SEN SOY,Premium Akita Komachi Sushi Rice 5kg - SEN SOY,Ryż i inne ziarna,Ryż i inne ziarna,,,missing_ean_standard
f530e430-4d1d-42d4-a1d3-d33d90b0a395,KIMCHI-4437,ADG-001014,bento-squid-snack-sweet-and-spicy-przekaska-z-kalamarnicy-slodko-ostra-20g-bento-and-co,"Bento Squid Snack Sweet & Spicy, przekąska z kałamarnicy słodko-ostra 20g - Bento & Co",Bento Squid Snack Sweet & Spicy 20g - Bento & Co,Dania gotowe,Dania gotowe,,,missing_ean_standard
33b05a3d-ba6f-45e3-a446-fe1d37a94427,KIMCHI-4440,ADG-001015,herbata-z-yuzu-480g-nokchawon,Herbata z Yuzu 480g - Nokchawon,Yuzu Tea 480g - Nokchawon,Herbaty,Herbaty,,,missing_ean_standard
63261f0b-bab8-4f7f-8152-9d651d478982,KIMCHI-4442,ADG-001016,kluski-ryzowe-do-tteokbokki-tteokguk-owalne-500g-gung-jeon-bang,"Kluski ryżowe do Tteokbokki, Tteokguk owalne 500g - Gung Jeon Bang","Rice Noodles for Tteokbokki, Oval Tteokguk 500g - Gung Jeon Bang",Kluski tteok do dań,Kluski tteok do dań,,,missing_ean_standard
da4529a4-e74e-44e4-a75e-4756f4bc1d86,KIMCHI-4449,ADG-001017,napoj-herbata-green-tea-honey-lemon-500ml-oishi,Napój herbata Green Tea Honey Lemon 500ml – OISHI,Green Tea Honey Lemon 500ml – OISHI,Napoje,Napoje,,,missing_ean_standard
16009311-d2e5-41f5-b2db-be5a5a1dc372,KIMCHI-4452,ADG-001018,chipsy-ziemniaczane-hot-and-spicy-braised-duck-tongue-flavor-70g-lays,Chipsy ziemniaczane Hot And Spicy Braised Duck Tongue Flavor 70g - Lays,Potato Chips Hot And Spicy Braised Duck Tongue Flavor 70g - Lays,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
08102ef2-0926-4e89-8d5d-d8685f5eb390,KIMCHI-4453,ADG-001019,chipsy-ziemniaczane-spiced-braised-beef-flavor-five-spice-70g-lays,Chipsy ziemniaczane Spiced Braised Beef Flavor Five Spice 70g - Lays,Potato Chips Spiced Braised Beef Flavor Five Spice 70g - Lays,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
bc23f375-a9fa-44b6-a192-dd00218b84a9,KIMCHI-4454,ADG-001020,chipsy-ziemniaczane-hot-and-sour-lemon-braised-chicken-feet-70g-lays,Chipsy ziemniaczane Hot And Sour Lemon Braised Chicken Feet 70g - Lays,Potato Chips Hot And Sour Lemon Braised Chicken Feet 70g - Lays,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
27937c35-4d6e-43de-85bc-37e078c3c327,KIMCHI-4455,ADG-001021,ryz-basmati-original-1kg-swad,Ryż Basmati Original 1kg - Swad,Basmati Original Rice 1kg - Swad,Ryż i inne ziarna,Ryż i inne ziarna,,,missing_ean_standard
a586f8f5-aa09-4dd4-af05-4fe21093e361,KIMCHI-4456,ADG-001022,zestaw-instant-marbling-boba-party-kit-do-przygotowania-bubble-tea-6-porcji-2-x-3-smaki-360g-o-s-bubble,"Zestaw Instant Marbling Boba Party Kit do przygotowania Bubble Tea, 6 porcji (2 x 3 smaki) 360g - O's Bubble","Instant Marbling Boba Party Kit for Bubble Tea, 6 Servings (2 x 3 Flavors) 360g - O's Bubble",Napoje,Napoje,,,missing_ean_standard
7d6cf0b5-3b31-4de5-bb71-a15a2be3f50f,KIMCHI-4460,ADG-001023,uji-matcha-mochi-oryginalne-ryzowe-ciasteczka-japonskie-z-dodatkiem-uji-matcha-z-kioto-130g-seiki,"Uji Matcha Mochi, oryginalne ryżowe ciasteczka japońskie z dodatkiem Uji Matcha z Kioto 130g - Seiki","Uji Matcha Mochi, Original Japanese Rice Cakes with Uji Matcha from Kyoto 130g - Seiki",Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
c10da3cd-ccd6-48cc-8b97-ca35f133fc9f,KIMCHI-4464,ADG-001024,yopokki-kluski-ryzowe-serowe-topokki-120g-young-poong,"Yopokki, kluski ryżowe serowe Topokki 120g - Young Poong","Yopokki, Cheesy Rice Cakes 120g - Young Poong",Zupy / Buliony,Zupy / Buliony,,,missing_ean_standard
eb1c8ce8-c3df-432e-9863-20d2b9f94d88,KIMCHI-4474,ADG-001025,napoj-brzoskwiniowy-peach-juice-340ml-haitai,Napój brzoskwiniowy Peach Juice 340ml - Haitai,Peach Juice 340ml - Haitai,Napoje,Napoje,,,missing_ean_standard
18820a35-b6e5-4d76-acc7-186c10453985,KIMCHI-4477,ADG-001026,sos-satay-sos-orzechowy-peanut-sauce-226g-lee-kum-kee,"Sos Satay, sos orzechowy Peanut Sauce 226g - Lee Kum Kee",Peanut Sauce 226g - Lee Kum Kee,Sosy / Marynaty / Oleje,Sosy / Marynaty / Oleje,,,missing_ean_standard
9ce19ef7-9da0-465c-94d0-fc3de33afeab,KIMCHI-4479,ADG-001027,makaron-instant-kool-black-soya-sauce-80g-cung-dinh-kool,Makaron instant Kool Black Soya Sauce 80g - Cung Dinh KOOL,Kool Instant Noodles Black Soya Sauce 80g - Cung Dinh,Ramyun / Ramen,Ramyun / Ramen,,,missing_ean_standard
e5cdeada-41d3-41d5-b07b-da56bd887556,KIMCHI-4483,ADG-001028,napoj-ramune-matcha-japonska-oranzada-o-smaku-herbaty-matcha-200ml-hata-kosen,"Napój Ramune Matcha, japońska oranżada o smaku herbaty Matcha 200ml - Hata Kosen","Ramune Matcha Drink, Japanese Matcha Tea Soda 200ml - Hata Kosen",Napoje,Napoje,,,missing_ean_standard
d56ca48c-c818-4231-9af7-89612842d795,KIMCHI-4484,ADG-001029,napoj-ramune-yuzu-japonska-oranzada-o-smaku-cytrusowym-200ml-hata-kosen,"Napój Ramune Yuzu, japońska oranżada o smaku cytrusowym 200ml - Hata Kosen",Ramune Yuzu Drink 200ml - Hata Kosen,Napoje,Napoje,,,missing_ean_standard
3158a3c5-5234-4f3d-85f5-ea17081386ad,KIMCHI-4486,ADG-001030,napoj-ramune-cola-japonska-oranzada-o-smaku-coli-200ml-hata-kosen,"Napój Ramune Cola, japońska oranżada o smaku coli 200ml - Hata Kosen","Ramune Cola Drink, Japanese Cola Soda 200ml - Hata Kosen",Napoje,Napoje,,,missing_ean_standard
284a9fa8-71e3-4ff6-8af8-3f9525ecb9c6,KIMCHI-4491,ADG-001031,mutenka-no-wafu-dashi-bulion-z-katsuobushi-i-kombu-bez-sztucznych-dodatkow-105g-youki,"Mutenka no Wafu Dashi, bulion z katsuobushi i kombu bez sztucznych dodatków 105g - Youki","Mutenka no Wafu Dashi, broth with katsuobushi and kombu without artificial additives 105g - Youki",Buliony,Buliony,,,missing_ean_standard
7ea76642-7646-4fed-8bb3-de243c4e3c6c,KIMCHI-4497,ADG-001032,koala-s-march-chocolate-biscuit-ciasteczka-czekoladowe-48g-lotte,Koala's March Chocolate Biscuit ciasteczka czekoladowe 48g - Lotte,Koala's March Chocolate Biscuit 48g - Lotte,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
6fda2597-6e12-4cc8-90a8-2788d38a9499,KIMCHI-4503,ADG-001033,sos-sojowy-koikuchi-shoyu-naturalnie-warzony-1l-japonia-kikkoman,"Sos sojowy Koikuchi Shoyu, naturalnie warzony 1L Japonia - Kikkoman","Koikuchi Shoyu Soy Sauce, Naturally Brewed 1L - Japan - Kikkoman",Sos sojowy,Sos sojowy,,,missing_ean_standard
54a86926-ee2e-4d7b-b96b-ad4d85389e77,KIMCHI-4507,ADG-001034,sol-morska-do-kimchi-drobny-krysztal-1kg-cjo-essential,"Sól morska do kimchi, drobny kryształ 1kg - CJO Essential","Sea Salt for Kimchi, Fine Crystal 1kg - CJO Essential",Sól,Sól,,,missing_ean_standard
ec6aa016-ebba-47b6-92fd-5dfa21223738,KIMCHI-4508,ADG-001035,napoj-na-bazie-herbaty-zielona-tajska-herbata-aromatyzowana-200g-chatramue,Napój na bazie herbaty - zielona tajska herbata aromatyzowana 200g - ChaTraMue,Green Thai Tea Drink 200g - ChaTraMue,Herbaty,Herbaty,,,missing_ean_standard
5cfa1444-433c-4237-a388-6d4ddb118754,KIMCHI-4509,ADG-001036,napoj-na-bazie-herbaty-czarna-tajska-herbata-aromatyzowana-400g-chatramue,Napój na bazie herbaty - czarna tajska herbata aromatyzowana 400g - ChaTraMue,Black Thai Tea Drink 400g - ChaTraMue,Herbaty,Herbaty,,,missing_ean_standard
7467b6af-f729-4f89-8a10-bb59b7a4bdca,KIMCHI-4510,ADG-001037,suszone-mango-200g-xoai-say-deo,Suszone mango 200g - Xoai Say Deo,Dried Mango 200g - Xoai Say Deo,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
e04ba019-13f4-4e8f-a58d-382c0b5ec935,KIMCHI-4516,ADG-001038,lyzka-japonska-do-ramenu-biala-12-5cm,"Łyżka japońska do ramenu, biała 12,5cm","Japanese Ramen Spoon, white 12.5cm",Pałeczki i sztućce,Pałeczki i sztućce,,,missing_ean_standard
bbd40b6f-2dc1-44dd-872f-2f0e7ee9c21e,KIMCHI-4518,ADG-001039,ryz-jasminowy-thai-hom-mali-rice-1kg-aroy-d,Ryż jaśminowy Thai Hom Mali Rice 1kg - Aroy-D,Thai Hom Mali Rice 1kg - Aroy-D,Ryż i inne ziarna,Ryż i inne ziarna,,,missing_ean_standard
f40c676e-275c-43cb-81c3-64fbdbd613e5,KIMCHI-4520,ADG-001040,sezam-bialy-prazony-100g-foreway,Sezam biały prażony 100g - Foreway,Roasted White Sesame 100g - Foreway,Sezam,Sezam,,,missing_ean_standard
fb4060d7-ef54-4f1f-b15a-8d8aa46b41f8,KIMCHI-4521,ADG-001041,sezam-czarny-prazony-91g-foreway,Sezam czarny prażony 91g - Foreway,Roasted Black Sesame 91g - Foreway,Sezam,Sezam,,,missing_ean_standard
077bdd48-e16e-4ce8-a5f3-a4cab5d9a1f0,KIMCHI-4522,ADG-001042,sezam-bialy-prazony-wasabi-100g-foreway,Sezam biały prażony wasabi 100g - Foreway,Wasabi Roasted White Sesame 100g - Foreway,Sezam,Sezam,,,missing_ean_standard
135847f9-8b49-4862-a59c-df3ed34a8a16,KIMCHI-4523,ADG-001043,chipsy-prazynki-czosnkowe-do-smazenia-krupuk-bawang-fancy-250g-finna,"Chipsy, prażynki czosnkowe do smażenia Krupuk Bawang Fancy 250g - Finna",Garlic Fried Chips Krupuk Bawang Fancy 250g - Finna,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
c7111732-73e3-4b98-9f5f-adecd9b58358,KIMCHI-4528,ADG-001044,fukamushicha-sencha-gleboko-parowana-zielona-herbata-lisciasta-50g-maruka,"Fukamushicha Sencha, głęboko parowana zielona herbata liściasta 50g - Maruka","Fukamushicha Sencha, deep steamed green tea leaves 50g - Maruka",Herbaty,Herbaty,,,missing_ean_standard
84a57374-1583-4ba0-ae71-af4a6726aa23,KIMCHI-4529,ADG-001045,matcha-iri-sencha-zielona-herbata-lisciasta-z-matcha-100g-maruka,"Matcha iri Sencha, zielona herbata liściasta z matchą 100g - Maruka","Matcha Iri Sencha, Loose Leaf Green Tea with Matcha 100g - Maruka",Herbaty,Herbaty,,,missing_ean_standard
b24409ce-8c4f-486b-b939-4674d05d8b58,KIMCHI-4531,ADG-001046,chipsy-ziemniaczane-chili-spicy-crayfish-o-smaku-raka-104g-lay-s,Chipsy ziemniaczane Chili Spicy Crayfish o smaku raka 104g - Lay's,Chipsy Potato Chili Spicy Crayfish Flavor 104g - Lay's,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
53634f34-acce-43b9-87a3-4ebc86730821,KIMCHI-4538,ADG-001047,sos-unagi-no-tare-300ml-jiang-hu-quan,Sos Unagi No Tare 300ml - Jiang Hu Quan,Unagi No Tare Sauce 300ml - Jiang Hu Quan,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
9e260cb6-989f-4d8b-89b9-42f3ba93f179,KIMCHI-4539,ADG-001048,century-eggs-stuletnie-jajka-kacze-6-sztuk-420g-xu-ri,"Century Eggs, stuletnie jajka kacze 6 sztuk 420g - Xu Ri","Century Eggs, 6 pieces 420g - Xu Ri",Dania gotowe,Dania gotowe,,,missing_ean_standard
fff1e914-05a0-409e-9de5-06147621c8f1,KIMCHI-4541,ADG-001049,ikkyu-san-instant-miso-o-zmniejszonej-zawartosci-soli-4-smaki-wakame-tofu-183g-marukome,"Ikkyu-san Instant Miso o zmniejszonej zawartości soli, 4 smaki wakame tofu 183g - Marukome","Ikkyu-san Instant Miso with reduced salt, 4 flavors wakame tofu 183g - Marukome",Dania gotowe,Dania gotowe,,,missing_ean_standard
ec3c4fde-f87d-44d2-8baf-bcc96206fb57,KIMCHI-4542,ADG-001050,chipsy-prazynki-krewetkowe-do-smazenia-3x2cm-krupuk-udang-sidoarjo-250g-finna,"Chipsy, prażynki krewetkowe do smażenia 3x2cm Krupuk Udang Sidoarjo 250g - Finna",Shrimp Fried Chips 3x2cm Krupuk Udang Sidoarjo 250g - Finna,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
92bbdc3f-d6f8-40f3-a7b6-40debdec9e24,KIMCHI-4543,ADG-001051,chipsy-prazynki-krewetkowe-do-smazenia-6x4cm-krupuk-udang-sidoarjo-250g-finna,"Chipsy, prażynki krewetkowe do smażenia 6x4cm Krupuk Udang Sidoarjo 250g - Finna",Shrimp Fried Chips 6x4cm Krupuk Udang Sidoarjo 250g - Finna,Słodycze / Przekąski,Słodycze / Przekąski,,,missing_ean_standard
3cfbad26-c3c3-4279-9483-6cf28d57e000,KIMCHI-4544,ADG-001052,sos-z-sardeli-sambal-teri-anjovis-175g-uleg,Sos z sardeli Sambal Teri (Anjovis) 175g - Uleg,Anchovy Sauce Sambal Teri 175g - Uleg,Pasty smakowe,Pasty smakowe,,,missing_ean_standard
5e4a21e3-40f1-47a7-b137-cb696c7a3d8c,KIMCHI-4545,ADG-001053,sos-sambal-rawit-z-papryczka-cayenne-180g-uleg,Sos Sambal Rawit z papryczką cayenne 180g - Uleg,Sambal Rawit Sauce with Cayenne Pepper 180g - Uleg,Pasty smakowe,Pasty smakowe,,,missing_ean_standard
aad13bc6-b94f-426f-9bdc-eb47ae6b7cb7,KIMCHI-4546,ADG-001054,fermentowane-tofu-hong-furu-w-czerwonym-rozanym-sosie-340g-wangzhihe,Fermentowane tofu (hong furu) w czerwonym różanym sosie 340g - Wangzhihe,Fermented Tofu (Hong Furu) in Red Sauce 340g - Wangzhihe,"Sosy, marynaty","Sosy, marynaty",,,missing_ean_standard
2f6b2782-f23d-4b9d-9e0e-ef38af7400bc,KIMCHI-4550,ADG-001055,napoj-konjac-jelly-yogurt-o-smaku-jogurtowym-150ml-thezoen,Napój Konjac Jelly Yogurt o smaku jogurtowym 150ml - Thezoen,Konjac Jelly Drink Yogurt 150ml - Thezoen,Napoje,Napoje,,,missing_ean_standard
