id,name,slug,product_url,category,skus,eans,ean_sources,price_amounts,stock_values,image_urls,broken_image_urls,dietary_tags,allergens,english_name,english_description,severity,issues
f8f13c43-f066-42c4-b953-378a669806c8,Syrop koncentrat wiśniowa cola Zero cukru 600ml - Teisseire,syrop-koncentrat-wisniowa-cola-zero-cukru-600ml-teisseire,https://asiandeligo.eshoper.pro/products/syrop-koncentrat-wisniowa-cola-zero-cukru-600ml-teisseire,Napoje,ADG-000955,,,25|25,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4281/1.webp,,,,Sugar-Free Cherry Cola Syrup Concentrate 600ml - Teisseire,A sugar-free concentrated syrup for making drinks with a cherry cola flavor.,backlog,legacy_image_key|missing_allergens|missing_storage_zone|missing_ean
2b2aa60c-1214-47fc-9a37-51ef90fcfd6e,Syrop kukurydziany 100% 5kg - CJO Essential,syrop-kukurydziany-100-5kg-cjo-essential,https://asiandeligo.eshoper.pro/products/syrop-kukurydziany-100-5kg-cjo-essential,"Sosy, marynaty",ADG-000314,,,87|87,100,https://img.zira.pl/asiandeligo/products/KIMCHI-1307/1.webp,,,,100% Corn Syrup 5kg - CJO Essential,"100% corn syrup in a 5kg package, ideal for various culinary uses.",backlog,legacy_image_key|missing_allergens|missing_storage_zone|missing_ean
a490f812-95f6-4684-b022-4ced38007635,Syrop kukurydziany 100% 700g - CJO Essential,syrop-kukurydziany-100-700g-cjo-essential,https://asiandeligo.eshoper.pro/products/syrop-kukurydziany-100-700g-cjo-essential,"Sosy, marynaty",ADG-000092,,,16.5|16.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-348/1.webp,,,,100% Corn Syrup 700g - CJO Essential,"Thick Korean corn syrup, perfect for desserts, beverages, and fried dishes.",backlog,legacy_image_key|missing_allergens|missing_storage_zone|missing_ean
70574999-15d0-4c12-be8e-37314f77927b,Syrop oligosacharydowy IMO 100% Yoridang 700g - CJO Essential,syrop-oligosacharydowy-imo-100-yoridang-700g-cjo-essential,https://asiandeligo.eshoper.pro/products/syrop-oligosacharydowy-imo-100-yoridang-700g-cjo-essential,Słodycze / Przekąski,ADG-000367,,,23.5|23.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-1501/1.webp,,,,100% IMO Oligosaccharide Syrup 700g - CJO Essential,"100% IMO oligosaccharide syrup in a 700g package, suitable for sweetening.",backlog,legacy_image_key|non_ascii_category_slug|missing_allergens|missing_ean
4b6f2741-deb9-45b7-ab4e-dd17443e8f0c,Syrop ryżowy 100% 700g - CJO Essential,syrop-ryzowy-100-700g-cjo-essential,https://asiandeligo.eshoper.pro/products/syrop-ryzowy-100-700g-cjo-essential,"Sosy, marynaty",ADG-000248,,,22.9|22.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-1032/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-1032/2.webp,,,,100% Rice Syrup 700g - CJO Essential,"100% rice syrup in a 700g package, great for various recipes.",backlog,legacy_image_key|missing_allergens|missing_storage_zone|missing_ean
b7bf4044-2930-4cc9-81a5-386629db32dd,Syrop słodzący do gotowania Oligodang 700g - CJO Essential,syrop-slodzacy-do-gotowania-oligodang-700g-cjo-essential,https://asiandeligo.eshoper.pro/products/syrop-slodzacy-do-gotowania-oligodang-700g-cjo-essential,Słodycze / Przekąski,ADG-000701,,,19.35|19.35,100,https://img.zira.pl/asiandeligo/products/KIMCHI-3394/1.webp,,,,Cooking Sweetener Oligodang 700g - CJO Essential,"Cooking sweetener in a 700g package, suitable for various culinary applications.",backlog,legacy_image_key|non_ascii_category_slug|missing_allergens|missing_ean
ff9593dc-0c5f-4f69-abbb-a17b92c4fe58,Syrop z cukru brązowego 3kg - Possmei,syrop-z-cukru-brazowego-3kg-possmei,https://asiandeligo.eshoper.pro/products/syrop-z-cukru-brazowego-3kg-possmei,Słodycze / Przekąski,ADG-001767,,,115|115,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5803/1.webp,,,,Brown Sugar Syrup 3kg - Possmei,"Brown sugar syrup in a 3kg package, great for sweetening recipes.",backlog,legacy_image_key|non_ascii_category_slug|missing_allergens|missing_ean
bfe9d90c-25d9-4145-b4d2-9482b4d8a05d,Tapioka czarna perełki do bubble tea 3kg - Possmei,tapioka-czarna-perelki-do-bubble-tea-3kg-possmei,https://asiandeligo.eshoper.pro/products/tapioka-czarna-perelki-do-bubble-tea-3kg-possmei,Mąki / Panierki / Tapioka,ADG-001766,,,79|79,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5802/1.webp,,,,Black Tapioca Pearls for Bubble Tea 3kg - Possmei,Black tapioca pearls for bubble tea 3kg - Possmei,backlog,legacy_image_key|non_ascii_category_slug|missing_allergens|missing_ean
c97ddfb0-2ba9-4c58-beca-71caffda254b,"Teriyaki, sos do gotowania 80g - Sen Soy",teriyaki-sos-do-gotowania-80g-sen-soy,https://asiandeligo.eshoper.pro/products/teriyaki-sos-do-gotowania-80g-sen-soy,"Sosy, marynaty",ADG-000498,,,7.6|7.6,100,https://img.zira.pl/asiandeligo/owner-images/folder01/ADG-000498/01-SAU_9602.jpg|https://img.zira.pl/asiandeligo/products/KIMCHI-2537/1.webp,,,cereals|fish|soybeans|molluscs,Teriyaki Cooking Sauce 80g - Sen Soy,"Teriyaki sauce for cooking, perfect for adding flavor to various dishes.",backlog,legacy_image_key|missing_country|missing_storage_zone|missing_ean
7d6cf0b5-3b31-4de5-bb71-a15a2be3f50f,"Uji Matcha Mochi, oryginalne ryżowe ciasteczka japońskie z dodatkiem Uji Matcha z Kioto 130g - Seiki",uji-matcha-mochi-oryginalne-ryzowe-ciasteczka-japonskie-z-dodatkiem-uji-matcha-z-kioto-130g-seiki,https://asiandeligo.eshoper.pro/products/uji-matcha-mochi-oryginalne-ryzowe-ciasteczka-japonskie-z-dodatkiem-uji-matcha-z-kioto-130g-seiki,Słodycze / Przekąski,ADG-001023,,,25.5|25.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4460/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4460/2.webp,,,soybeans,"Uji Matcha Mochi, Original Japanese Rice Cakes with Uji Matcha from Kyoto 130g - Seiki","Uji Matcha Mochi, Original Japanese Rice Cakes with Uji Matcha from Kyoto 130g - Seiki",backlog,legacy_image_key|non_ascii_category_slug|missing_storage_zone|missing_ean
14103073-2ff0-4b66-abd0-9dbefcd1098c,"Wafu Ramune & Konpeito - Kotki, ręcznie robione cukierki z Kioto, miks smaków 71g - Kyoto Marun",wafu-ramune-and-konpeito-kotki-recznie-robione-cukierki-z-kioto-miks-smakow-71g-kyoto-marun,https://asiandeligo.eshoper.pro/products/wafu-ramune-and-konpeito-kotki-recznie-robione-cukierki-z-kioto-miks-smakow-71g-kyoto-marun,Słodycze / Przekąski,ADG-001143,,,38.5|38.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4757/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4757/2.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4757/3.webp,,,,"Wafu Ramune & Konpeito - Cats, handmade candies from Kyoto, mix of flavors 71g - Kyoto Marun","Handmade Ramune and Konpeito candies with a cat theme from Kyoto-Marun, available in various flavors.",backlog,legacy_image_key|non_ascii_category_slug|missing_allergens|missing_ean
d68c7747-ee29-44d8-82c8-0dd81f3724f7,"Wafu Ramune & Konpeito - Mt.Fuji, ręcznie robione cukierki z Kioto, miks smaków 71g - Kyoto Marun",wafu-ramune-and-konpeito-mt-fuji-recznie-robione-cukierki-z-kioto-miks-smakow-71g-kyoto-marun,https://asiandeligo.eshoper.pro/products/wafu-ramune-and-konpeito-mt-fuji-recznie-robione-cukierki-z-kioto-miks-smakow-71g-kyoto-marun,Słodycze / Przekąski,ADG-001513,,,38.5|38.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5402/1.webp,,,,"Wafu Ramune & Konpeito - Mt. Fuji, handmade candies from Kyoto, mix of flavors 71g - Kyoto Marun","Handmade Ramune and Konpeito candies with a Mt. Fuji theme from Kyoto-Marun, available in various flavors.",backlog,legacy_image_key|non_ascii_category_slug|missing_allergens|missing_ean
8940ec67-1d4b-4e99-b7f1-2c5e2798a87c,"Wafu Ramune & Konpeito - Pandy, ręcznie robione cukierki z Kioto, miks smaków 71g - Kyoto Marun",wafu-ramune-and-konpeito-pandy-recznie-robione-cukierki-z-kioto-miks-smakow-71g-kyoto-marun,https://asiandeligo.eshoper.pro/products/wafu-ramune-and-konpeito-pandy-recznie-robione-cukierki-z-kioto-miks-smakow-71g-kyoto-marun,Słodycze / Przekąski,ADG-001345,,,38.5|38.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5156/1.webp,,,,"Wafu Ramune & Konpeito - Pandas, handmade candies from Kyoto, mix of flavors 71g - Kyoto Marun","Handmade Ramune and Konpeito candies with a panda theme from Kyoto-Marun, available in various flavors.",backlog,legacy_image_key|non_ascii_category_slug|missing_allergens|missing_ean
a470a4a3-c448-4ff3-946b-f56cdb844358,"Wafu Ramune & Konpeito - Pieski, ręcznie robione cukierki z Kioto, miks smaków 71g - Kyoto Marun",wafu-ramune-and-konpeito-pieski-recznie-robione-cukierki-z-kioto-miks-smakow-71g-kyoto-marun,https://asiandeligo.eshoper.pro/products/wafu-ramune-and-konpeito-pieski-recznie-robione-cukierki-z-kioto-miks-smakow-71g-kyoto-marun,Słodycze / Przekąski,ADG-001144,,,38.5|38.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4758/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4758/2.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4758/3.webp,,,,"Wafu Ramune & Konpeito - Dogs, handmade candies from Kyoto, mixed flavors 71g - Kyoto Marun","Handmade Ramune and Konpeito Inu candies from Kyoto-Marun - traditional Japanese wagashi featuring dog motifs. Delicate and perfectly crunchy, available in various interesting flavors.",backlog,legacy_image_key|non_ascii_category_slug|missing_allergens|missing_ean
1f5af118-c419-4fbb-b1cd-1c9689105e76,Wakame (miyeok) suszone wodorosty sałatkowe 25g - CJO Essential,wakame-miyeok-suszone-wodorosty-salatkowe-25g-cjo-essential,https://asiandeligo.eshoper.pro/products/wakame-miyeok-suszone-wodorosty-salatkowe-25g-cjo-essential,Wakame / Miyeok,ADG-000234,,,8.7|8.7,100,https://img.zira.pl/asiandeligo/products/KIMCHI-994/1.webp,,,,Wakame (miyeok) dried seaweed salad 25g - CJO Essential,"Dried wakame seaweed, ideal for salads and various dishes. A versatile ingredient in Asian cuisine.",backlog,legacy_image_key|missing_allergens|missing_storage_zone|missing_ean
f68d25d7-7431-48c6-ac28-26ae7acfb55e,"Wakame, suszone wodorosty 100% naturalne 100g - Golden Turtle Brand for Chefs",wakame-suszone-wodorosty-100-naturalne-100g-golden-turtle-brand-for-chefs,https://asiandeligo.eshoper.pro/products/wakame-suszone-wodorosty-100-naturalne-100g-golden-turtle-brand-for-chefs,Wakame / Miyeok,ADG-000355,,,22.99|22.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-1463/1.webp,,,,"Wakame, 100% natural dried seaweed 100g - Golden Turtle Brand for Chefs","Natural dried wakame seaweed, suitable for various culinary applications. A great addition to soups and salads.",backlog,legacy_image_key|missing_allergens|missing_storage_zone|missing_ean
3b327d75-8dbf-488f-b314-4ce50670ff0b,"Wakame, suszone wodorosty 100g - Eagle Brand",wakame-suszone-wodorosty-100g-eagle-brand,https://asiandeligo.eshoper.pro/products/wakame-suszone-wodorosty-100g-eagle-brand,Wakame / Miyeok,ADG-000352,,,13.5|13.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-1449/1.webp,,,,"Wakame, dried seaweed 100g - Eagle Brand","Dried wakame seaweed, perfect for soups and salads. A staple in Asian cooking.",backlog,legacy_image_key|missing_allergens|missing_storage_zone|missing_ean
326a7c2d-1f1c-411c-b05d-b29d3f3c5b68,"Wakame, suszone wodorosty 50g - Asia Kitchen",wakame-suszone-wodorosty-50g-asia-kitchen,https://asiandeligo.eshoper.pro/products/wakame-suszone-wodorosty-50g-asia-kitchen,Wakame / Miyeok,ADG-000558,,,9.99|9.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2726/1.webp,,,,"Wakame, dried seaweed 50g - Asia Kitchen","Dried wakame seaweed, suitable for salads and soups. A versatile ingredient in Asian cuisine.",backlog,legacy_image_key|missing_allergens|missing_storage_zone|missing_ean
9a8ead9d-9c60-4cdb-8c53-5fcbde255fe5,Wasabi w proszku 1kg - NOBI,wasabi-w-proszku-1kg-nobi,https://asiandeligo.eshoper.pro/products/wasabi-w-proszku-1kg-nobi,Wasabi,ADG-000490,,,37.9|37.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-2496/1.webp,,,mustard,NOBI Wasabi Powder 1kg,"Wasabi powder for culinary use, ideal for sushi and other dishes.",backlog,legacy_image_key|missing_nutrition|missing_storage_zone|missing_ean
7714d046-1293-4f1d-8950-18770e411284,"Wino ryżowe do gotowania Mijak (koreański Mirin), imbirowo-śliwkowe 1,8L - CJO Essential",wino-ryzowe-do-gotowania-mijak-koreanski-mirin-imbirowo-sliwkowe-1-8l-cjo-essential,https://asiandeligo.eshoper.pro/products/wino-ryzowe-do-gotowania-mijak-koreanski-mirin-imbirowo-sliwkowe-1-8l-cjo-essential,Octy i winne przyprawy,ADG-000362,,,61.99|61.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-1483/1.webp,,,,"CJO Essential Mijak Cooking Rice Wine (Korean Mirin), Ginger-Plum 1.8L","Korean cooking rice wine with ginger and plum flavor, ideal for various dishes.",backlog,legacy_image_key|missing_allergens|missing_storage_zone|missing_ean
3dbd7fe1-78ee-47c9-b16e-fc2d23724d74,Wino ryżowe do gotowania Mijak (Mirin) imbirowo-śliwkowe 410ml - CJO Essential,wino-ryzowe-do-gotowania-mijak-mirin-imbirowo-sliwkowe-410ml-cjo-essential,https://asiandeligo.eshoper.pro/products/wino-ryzowe-do-gotowania-mijak-mirin-imbirowo-sliwkowe-410ml-cjo-essential,Octy i winne przyprawy,ADG-000246,,,17.2|17.2,100,https://img.zira.pl/asiandeligo/products/KIMCHI-1026/1.webp,,,,CJO Essential Mijak Cooking Rice Wine (Mirin) Ginger-Plum 410ml,Cooking rice wine with ginger and plum flavor for enhancing your meals.,backlog,legacy_image_key|missing_allergens|missing_storage_zone|missing_ean
a781dc2b-68c0-45ec-9259-f165517268a9,"Wodorosty Kombu / Dasima, cięte 150g - CJO Essential",wodorosty-kombu-dasima-ciete-150g-cjo-essential,https://asiandeligo.eshoper.pro/products/wodorosty-kombu-dasima-ciete-150g-cjo-essential,Kombu / Dasima,ADG-000382,,,35.5|35.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-1799/1.webp,,vegetarian,,"Kombu / Dasima Seaweed, Cut 150g - CJO Essential","Cut kombu seaweed in a 150g package, suitable for various culinary applications.",backlog,legacy_image_key|missing_allergens|missing_nutrition|missing_ean
692694eb-0239-4bd6-a390-dff37a41f659,"Yuzu Mochi, oryginalne ryżowe ciasteczka japońskie o smaku yuzu 130g - Seiki",yuzu-mochi-oryginalne-ryzowe-ciasteczka-japonskie-o-smaku-yuzu-130g-seiki,https://asiandeligo.eshoper.pro/products/yuzu-mochi-oryginalne-ryzowe-ciasteczka-japonskie-o-smaku-yuzu-130g-seiki,Słodycze / Przekąski,ADG-001179,,,21.9|21.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4821/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4821/2.webp,,,soybeans,"Yuzu Mochi, Original Japanese Rice Cakes with Yuzu Flavor 130g - Seiki","Yuzu Mochi are delicate Japanese rice cakes infused with aromatic yuzu, ideal as a snack or with tea.",backlog,legacy_image_key|non_ascii_category_slug|missing_storage_zone|missing_ean
369bef7e-2187-4b02-b56b-e112ad3b6c11,Zaprawa do ryżu 500ml - Miyata,zaprawa-do-ryzu-500ml-miyata,https://asiandeligo.eshoper.pro/products/zaprawa-do-ryzu-500ml-miyata,Octy i winne przyprawy,ADG-000255,,,19.6|19.6,100,https://img.zira.pl/asiandeligo/products/KIMCHI-1065/1.webp,,,,Rice Seasoning 500ml - Miyata,"A seasoning for rice, enhancing flavor in various dishes.",backlog,legacy_image_key|missing_allergens|missing_storage_zone|missing_ean
24a72905-abd3-4a3c-85a3-2a8332d4ba0c,Żelki Puré Gummy Grape o smaku winogronowym 56g - Kanro,zelki-pure-gummy-grape-o-smaku-winogronowym-56g-kanro,https://asiandeligo.eshoper.pro/products/zelki-pure-gummy-grape-o-smaku-winogronowym-56g-kanro,Słodycze / Przekąski,ADG-001172,,,13.99|13.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4807/1.webp,,,,Puré Gummy Grape 56g - Kanro,Puré Gummy Grape 56g for a chewy grape-flavored treat.,backlog,legacy_image_key|non_ascii_category_slug|missing_allergens|missing_ean
62283bee-a535-49b9-b0d4-f502da4c95a8,Żelki Puré Gummy Lemon o smaku cytrynowym 56g - Kanro,zelki-pure-gummy-lemon-o-smaku-cytrynowym-56g-kanro,https://asiandeligo.eshoper.pro/products/zelki-pure-gummy-lemon-o-smaku-cytrynowym-56g-kanro,Słodycze / Przekąski,ADG-001654,,,13.9|13.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5563/1.webp,,,,Puré Gummy Lemon 56g - Kanro,Puré Gummy Lemon 56g for a tangy lemon-flavored snack.,backlog,legacy_image_key|non_ascii_category_slug|missing_allergens|missing_ean
dd2bc730-bc3d-465d-a507-ac1cbe8484ba,Żelki winogronowe Gummy Grape Munyu Puru Pureal 58g - Kabaya,zelki-winogronowe-gummy-grape-munyu-puru-pureal-58g-kabaya,https://asiandeligo.eshoper.pro/products/zelki-winogronowe-gummy-grape-munyu-puru-pureal-58g-kabaya,Słodycze / Przekąski,ADG-001722,,,13.5|13.5,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5743/1.webp,,,,Gummy Grape Munyu Puru Pureal 58g - Kabaya,Gummy Grape Munyu Puru Pureal 58g for a delicious grape-flavored candy.,backlog,legacy_image_key|non_ascii_category_slug|missing_allergens|missing_ean
25cd6375-f897-4dcc-864d-ba6274fea4d6,Zestaw DIY galaretka Looong! Rainbow string gummy 18g - Kracie,zestaw-diy-galaretka-looong-rainbow-string-gummy-18g-kracie,https://asiandeligo.eshoper.pro/products/zestaw-diy-galaretka-looong-rainbow-string-gummy-18g-kracie,Słodycze / Przekąski,ADG-001614,,,29.99|29.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-5519/1.webp,,,,DIY Looong! Rainbow String Gummy 18g - Kracie,DIY Looong! Rainbow String Gummy 18g - Kracie,backlog,legacy_image_key|non_ascii_category_slug|missing_allergens|missing_ean
7649a0ea-adcb-496e-be60-29ad6a0f5887,Zestaw DIY Popin Cookin Colorful Gummy Oekaki-Land 27g - Kracie,zestaw-diy-popin-cookin-colorful-gummy-oekaki-land-27g-kracie,https://asiandeligo.eshoper.pro/products/zestaw-diy-popin-cookin-colorful-gummy-oekaki-land-27g-kracie,Słodycze / Przekąski,ADG-001148,,,29.99|29.99,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4764/1.webp,,,,DIY Popin Cookin Colorful Gummy Oekaki-Land 27g - Kracie,DIY Popin Cookin Colorful Gummy Oekaki-Land 27g - Kracie,backlog,legacy_image_key|non_ascii_category_slug|missing_allergens|missing_ean
9310ac13-92bc-440c-89fe-81d83a24335a,Zestaw DIY Popin Cookin Kaori Labo Flagrance Fuzzy Soda 18g - Kracie,zestaw-diy-popin-cookin-kaori-labo-flagrance-fuzzy-soda-18g-kracie,https://asiandeligo.eshoper.pro/products/zestaw-diy-popin-cookin-kaori-labo-flagrance-fuzzy-soda-18g-kracie,Słodycze / Przekąski,ADG-001175,,,32.9|32.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4810/1.webp,,,,DIY Popin Cookin Kaori Labo Flagrance Fuzzy Soda 18g - Kracie,DIY Popin Cookin Kaori Labo Flagrance Fuzzy Soda 18g - Kracie,backlog,legacy_image_key|non_ascii_category_slug|missing_allergens|missing_ean
b7f9d61d-9be7-4d4b-8863-e159255bb469,Zestaw DIY Popin Cookin Tsukameru Jikken! Wonder Ball 22g - Kracie,zestaw-diy-popin-cookin-tsukameru-jikken-wonder-ball-22g-kracie,https://asiandeligo.eshoper.pro/products/zestaw-diy-popin-cookin-tsukameru-jikken-wonder-ball-22g-kracie,Słodycze / Przekąski,ADG-001149,,,21.9|21.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4765/1.webp,,,,DIY Popin Cookin Tsukameru Jikken! Wonder Ball 22g - Kracie,DIY Popin Cookin Tsukameru Jikken! Wonder Ball 22g - Kracie,backlog,legacy_image_key|non_ascii_category_slug|missing_allergens|missing_ean
7a9132b3-26e6-41eb-98f2-870bb6404c8c,Zestaw DIY Prurun Jem Jelly tworzenie kryształów żelek 15g - Kracie,zestaw-diy-prurun-jem-jelly-tworzenie-krysztalow-zelek-15g-kracie,https://asiandeligo.eshoper.pro/products/zestaw-diy-prurun-jem-jelly-tworzenie-krysztalow-zelek-15g-kracie,Słodycze / Przekąski,ADG-001218,,,28.9|28.9,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4925/1.webp,,,,DIY Prurun Jem Jelly Crystal Jelly Making 15g - Kracie,DIY Prurun Jem Jelly Crystal Jelly Making 15g - Kracie,backlog,legacy_image_key|non_ascii_category_slug|missing_allergens|missing_ean
5c3c8888-2e24-4232-aa68-bf39c062f704,Zestaw do kawy po wietnamsku Kawa S Blend 500g + mleczko skondensowane 397g + zaparzacz 150ml - Trung Nguyen,zestaw-do-kawy-po-wietnamsku-kawa-s-blend-500g-mleczko-skondensowane-397g-zaparzacz-150ml-trung-nguyen,https://asiandeligo.eshoper.pro/products/zestaw-do-kawy-po-wietnamsku-kawa-s-blend-500g-mleczko-skondensowane-397g-zaparzacz-150ml-trung-nguyen,Kawy,ADG-001246,,,89|89,100,https://img.zira.pl/asiandeligo/products/KIMCHI-4985/1.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4985/2.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4985/3.webp|https://img.zira.pl/asiandeligo/products/KIMCHI-4985/4.webp,,,milk,Vietnamese Coffee Set Kawa S Blend 500g + Condensed Milk 397g + Brewer 150ml - Trung Nguyen,"A Vietnamese coffee set including Kawa S Blend coffee, condensed milk, and a brewer.",backlog,legacy_image_key|missing_nutrition|missing_unit_price|missing_ean
